date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT,year,month,day,hour,weekday,OT_rolling_mean_24h,OT_rolling_std_24h,OT_lag_1,OT_lag_3,OT_lag_6,OT_lag_12,OT_lag_24
2016-07-03 10:00:00,11.720999717712402,5.090000152587892,7.888999938964844,2.559000015258789,3.563999891281128,1.8580000400543213,28.06800079345703,2016,7,3,10,6,24.55704164505005,2.858396543801488,27.364999771118164,23.636999130249023,25.95800018310547,21.947999954223643,20.96299934387207
2016-07-03 11:00:00,12.123000144958494,5.357999801635742,8.065999984741211,2.486999988555908,4.081999778747559,1.919000029563904,29.47500038146973,2016,7,3,11,6,24.97616664568584,2.8088365435422524,28.06800079345703,26.3799991607666,24.05900001525879,27.295000076293945,19.41600036621093
2016-07-03 12:00:00,9.979999542236328,5.0229997634887695,6.857999801635742,2.559000015258789,3.2899999618530287,1.8580000400543213,26.80200004577637,2016,7,3,12,6,25.22529164950053,2.686967729850897,29.47500038146973,27.364999771118164,25.32500076293945,29.334999084472656,20.82299995422364
2016-07-03 13:00:00,9.243000030517578,4.956999778747559,6.289999961853027,2.630000114440918,3.13700008392334,1.888000011444092,29.968000411987305,2016,7,3,13,6,25.632708311080933,2.6310083047337467,26.80200004577637,28.06800079345703,23.636999130249023,26.02799987792969,20.190000534057614
2016-07-03 14:00:00,10.180999755859377,5.425000190734863,7.177999973297119,3.0199999809265137,3.075999975204468,1.888000011444092,30.38999938964844,2016,7,3,14,6,26.010833263397217,2.635612646699736,29.968000411987305,29.47500038146973,26.3799991607666,24.34000015258789,21.315000534057614
2016-07-03 15:00:00,9.645000457763672,5.425000190734863,7.10699987411499,2.664999961853028,3.015000104904175,1.8279999494552608,31.16399955749512,2016,7,3,15,6,26.39187494913737,2.693827074056046,30.38999938964844,26.80200004577637,27.364999771118164,26.45000076293945,22.018999099731445
2016-07-03 16:00:00,9.779000282287598,4.889999866485597,6.502999782562256,2.984999895095825,3.075999975204468,2.009999990463257,29.756999969482425,2016,7,3,16,6,26.76999998092652,2.4864336208260966,31.16399955749512,29.968000411987305,28.06800079345703,25.95800018310547,20.68199920654297
2016-07-03 17:00:00,11.119000434875488,5.1570000648498535,7.320000171661378,2.9140000343322754,3.806999921798706,1.9800000190734863,32.28900146484375,2016,7,3,17,6,27.05429172515869,2.710794338599738,29.756999969482425,30.38999938964844,29.47500038146973,24.05900001525879,25.465999603271484
2016-07-03 18:00:00,11.052000045776367,4.956999778747559,7.390999794006348,2.5230000019073486,3.686000108718872,1.9800000190734863,31.9379997253418,2016,7,3,18,6,27.30637502670288,2.8740109948207166,32.28900146484375,31.16399955749512,26.80200004577637,25.32500076293945,25.88800048828125
2016-07-03 19:00:00,10.784000396728516,4.889999866485597,7.214000225067139,2.486999988555908,3.594000101089477,1.888000011444092,28.56100082397461,2016,7,3,19,6,27.335708379745483,2.883452403171045,31.9379997253418,29.756999969482425,29.968000411987305,23.636999130249023,27.85700035095215
2016-07-03 20:00:00,11.185999870300291,4.889999866485597,7.177999973297119,2.345000028610229,3.9600000381469727,1.919000029563904,21.525999069213867,2016,7,3,20,6,27.095333337783813,3.117922871559584,28.56100082397461,32.28900146484375,30.38999938964844,26.3799991607666,27.295000076293945
2016-07-03 22:00:00,9.57800006866455,5.760000228881836,6.787000179290772,3.127000093460083,3.259000062942505,1.888000011444092,19.41600036621093,2016,7,3,22,6,26.97808337211609,3.352895765948684,21.525999069213867,31.9379997253418,31.16399955749512,27.364999771118164,22.229999542236328
2016-07-03 23:00:00,9.3100004196167,5.760000228881836,6.610000133514402,3.0559999942779537,3.1679999828338623,1.888000011444092,18.57200050354004,2016,7,3,23,6,26.837416728337605,3.632279975613399,19.41600036621093,28.56100082397461,29.756999969482425,28.06800079345703,21.947999954223643
2016-07-04 00:00:00,9.913000106811523,5.894000053405763,6.254000186920166,2.630000114440918,3.015000104904175,1.8580000400543213,21.66699981689453,2016,7,4,0,0,26.602916717529297,3.780117276100668,18.57200050354004,21.525999069213867,32.28900146484375,29.47500038146973,27.295000076293945
2016-07-04 01:00:00,8.975000381469727,4.956999778747559,6.289999961853027,2.664999961853028,2.86299991607666,1.8279999494552608,25.535999298095703,2016,7,4,1,0,26.44462505976359,3.74006673406406,21.66699981689453,19.41600036621093,31.9379997253418,26.80200004577637,29.334999084472656
2016-07-04 02:00:00,8.640000343322754,4.822999954223633,6.1479997634887695,2.594000101089477,2.924000024795532,1.8279999494552608,27.85700035095215,2016,7,4,2,0,26.5208334128062,3.749829696643444,25.535999298095703,18.57200050354004,28.56100082397461,29.968000411987305,26.02799987792969
2016-07-04 03:00:00,9.175999641418455,5.492000102996826,5.578999996185303,2.38100004196167,2.86299991607666,1.8580000400543213,27.92799949645996,2016,7,4,3,0,26.67033338546753,3.730577529670881,27.85700035095215,21.66699981689453,21.525999069213867,30.38999938964844,24.34000015258789
2016-07-04 04:00:00,9.109000205993652,4.822999954223633,5.6500000953674325,2.5230000019073486,2.7720000743865967,1.7970000505447388,24.62100028991699,2016,7,4,4,0,26.594125032424927,3.753882829068122,27.92799949645996,25.535999298095703,19.41600036621093,31.16399955749512,26.45000076293945
2016-07-04 05:00:00,9.845999717712402,5.559000015258789,5.96999979019165,2.9489998817443848,3.1070001125335693,1.888000011444092,23.847999572753903,2016,7,4,5,0,26.506208340326943,3.7939235209964486,24.62100028991699,27.85700035095215,18.57200050354004,29.756999969482425,25.95800018310547
2016-07-04 06:00:00,11.588000297546388,5.425000190734863,7.390999794006348,2.806999921798706,3.806999921798706,1.9800000190734863,23.07399940490723,2016,7,4,6,0,26.46516664822896,3.826733674804128,23.847999572753903,27.92799949645996,21.66699981689453,32.28900146484375,24.05900001525879
2016-07-04 09:00:00,11.588000297546388,6.296000003814697,7.568999767303468,3.0559999942779537,3.4719998836517334,2.009999990463257,25.395000457763672,2016,7,4,9,0,26.468083302179974,3.825853456792571,23.07399940490723,24.62100028991699,25.535999298095703,31.9379997253418,25.32500076293945
2016-07-04 10:00:00,11.92199993133545,6.2290000915527335,7.710999965667725,3.0559999942779537,3.746000051498413,1.9490000009536743,25.18400001525879,2016,7,4,10,0,26.53254167238872,3.7889351069007873,25.395000457763672,23.847999572753903,27.85700035095215,28.56100082397461,23.636999130249023
2016-07-04 11:00:00,12.324000358581545,5.559000015258789,8.421999931335451,3.233999967575073,4.203000068664552,1.9800000190734863,29.54599952697754,2016,7,4,11,0,26.664458354314167,3.8381873177393375,25.18400001525879,23.07399940490723,27.92799949645996,21.525999069213867,26.3799991607666
2016-07-04 12:00:00,10.381999969482422,5.894000053405763,6.857999801635742,2.630000114440918,3.563999891281128,1.9490000009536743,29.47500038146973,2016,7,4,12,0,26.75237504641215,3.8788813230163135,29.54599952697754,25.395000457763672,24.62100028991699,19.41600036621093,27.364999771118164
2016-07-04 13:00:00,10.04699993133545,5.425000190734863,6.751999855041504,3.0199999809265137,3.3199999332427983,1.9490000009536743,29.263999938964844,2016,7,4,13,0,26.802208344141643,3.904119091355175,29.47500038146973,25.18400001525879,23.847999572753903,18.57200050354004,28.06800079345703
2016-07-04 14:00:00,10.515999794006348,6.027999877929688,7.10699987411499,3.375999927520752,3.13700008392334,1.919000029563904,30.952999114990234,2016,7,4,14,0,26.863791624705,3.959378420507824,29.263999938964844,29.54599952697754,23.07399940490723,21.66699981689453,29.47500038146973
2016-07-04 15:00:00,10.717000007629396,6.09499979019165,6.787000179290772,3.0199999809265137,3.1679999828338623,2.009999990463257,31.72599983215332,2016,7,4,15,0,27.068958282470703,4.081722738599215,30.952999114990234,29.47500038146973,25.395000457763672,25.535999298095703,26.80200004577637
2016-07-04 19:00:00,9.376999855041504,3.884999990463257,6.894000053405763,2.2390000820159908,2.4670000076293945,1.187999963760376,31.72599983215332,2016,7,4,19,0,27.142208258310955,4.151193695019254,31.72599983215332,29.263999938964844,25.18400001525879,27.85700035095215,29.968000411987305
2016-07-04 20:00:00,10.11400032043457,4.0859999656677255,7.14300012588501,2.2390000820159908,2.9549999237060547,1.462000012397766,25.18400001525879,2016,7,4,20,0,26.925291617711384,4.109916816820134,31.72599983215332,30.952999114990234,29.54599952697754,27.92799949645996,30.38999938964844
2016-07-04 21:00:00,10.381999969482422,4.822999954223633,6.894000053405763,2.309999942779541,3.503000020980835,2.009999990463257,30.5310001373291,2016,7,4,21,0,26.898916641871136,4.083478733993135,25.18400001525879,31.72599983215332,29.47500038146973,24.62100028991699,31.16399955749512
2016-07-04 22:00:00,9.645000457763672,4.889999866485597,6.610000133514402,1.919000029563904,3.259000062942505,1.919000029563904,27.645999908447266,2016,7,4,22,0,26.81095830599467,4.041761239961301,30.5310001373291,31.72599983215332,29.263999938964844,23.847999572753903,29.756999969482425
2016-07-04 23:00:00,12.72599983215332,6.497000217437744,9.345999717712402,3.4820001125335693,3.1679999828338623,1.9800000190734863,25.465999603271484,2016,7,4,23,0,26.526666561762493,3.876262286080792,27.645999908447266,25.18400001525879,30.952999114990234,23.07399940490723,32.28900146484375
2016-07-05 00:00:00,11.98900032043457,5.625999927520752,8.777000427246094,2.9489998817443848,3.1979999542236333,1.9800000190734863,25.95800018310547,2016,7,5,0,1,26.27749991416931,3.7015581475075927,25.465999603271484,30.5310001373291,31.72599983215332,25.395000457763672,31.9379997253418
2016-07-05 01:00:00,12.524999618530272,6.296000003814697,8.954999923706055,3.1630001068115234,3.13700008392334,2.009999990463257,25.95800018310547,2016,7,5,1,1,26.1690415541331,3.669738996986752,25.95800018310547,27.645999908447266,31.72599983215332,25.18400001525879,28.56100082397461
2016-07-05 02:00:00,12.324000358581545,6.296000003814697,8.812999725341797,3.375999927520752,2.984999895095825,1.919000029563904,26.02799987792969,2016,7,5,2,1,26.35662492116292,3.534661829994824,25.95800018310547,25.465999603271484,25.18400001525879,29.54599952697754,21.525999069213867
2016-07-05 03:00:00,10.717000007629396,5.425000190734863,8.065999984741211,2.878000020980835,2.8329999446868896,1.8580000400543213,28.913000106811523,2016,7,5,3,1,26.752333243687943,3.243474591869289,26.02799987792969,25.95800018310547,30.5310001373291,29.47500038146973,19.41600036621093
2016-07-05 04:00:00,11.31999969482422,5.625999927520752,7.676000118255615,2.630000114440918,3.0460000038146973,1.888000011444092,30.459999084472656,2016,7,5,4,1,27.247666517893474,2.8199857526072414,28.913000106811523,25.95800018310547,27.645999908447266,29.263999938964844,18.57200050354004
2016-07-05 06:00:00,13.32900047302246,5.425000190734863,8.883999824523926,2.736000061035156,4.081999778747559,1.9490000009536743,32.78200149536133,2016,7,5,6,1,27.71079158782959,2.7759897468673103,30.459999084472656,26.02799987792969,25.465999603271484,30.952999114990234,21.66699981689453
2016-07-05 07:00:00,11.45400047302246,5.223999977111816,7.853000164031982,2.7720000743865967,3.6549999713897705,2.009999990463257,31.72599983215332,2016,7,5,7,1,27.968708276748657,2.851669305314177,32.78200149536133,28.913000106811523,25.95800018310547,31.72599983215332,25.535999298095703
2016-07-05 12:00:00,11.253000259399414,5.425000190734863,7.676000118255615,2.736000061035156,3.594000101089477,2.009999990463257,25.67700004577637,2016,7,5,12,1,27.877874930699665,2.8898461012968006,31.72599983215332,30.459999084472656,25.95800018310547,31.72599983215332,27.85700035095215
2016-07-05 13:00:00,9.913000106811523,4.554999828338623,6.681000232696532,2.309999942779541,3.3199999332427983,1.919000029563904,27.15399932861328,2016,7,5,13,1,27.84562492370605,2.893578821816728,25.67700004577637,32.78200149536133,26.02799987792969,25.18400001525879,27.92799949645996
2016-07-05 15:00:00,10.85099983215332,5.223999977111816,7.249000072479247,2.41599988937378,3.3199999332427983,1.9490000009536743,30.60099983215332,2016,7,5,15,1,28.09479157129924,2.8611204370668606,27.15399932861328,31.72599983215332,28.913000106811523,30.5310001373291,24.62100028991699
2016-07-05 19:00:00,10.85099983215332,4.689000129699707,7.071000099182129,2.345000028610229,3.806999921798706,1.9490000009536743,31.02300071716309,2016,7,5,19,1,28.393749952316284,2.7715352312181745,30.60099983215332,25.67700004577637,30.459999084472656,27.645999908447266,23.847999572753903
2016-07-05 20:00:00,11.185999870300291,4.622000217437744,7.2849998474121085,2.203000068664551,3.8989999294281006,1.888000011444092,31.44499969482422,2016,7,5,20,1,28.742541631062824,2.5939982336482053,31.02300071716309,27.15399932861328,32.78200149536133,25.465999603271484,23.07399940490723
2016-07-05 21:00:00,10.649999618530272,4.689000129699707,6.894000053405763,2.1679999828338623,3.806999921798706,2.009999990463257,31.72599983215332,2016,7,5,21,1,29.006333271662395,2.5604682269750905,31.44499969482422,30.60099983215332,31.72599983215332,25.95800018310547,25.395000457763672
2016-07-05 22:00:00,9.979999542236328,4.3540000915527335,6.644999980926514,1.919000029563904,3.563999891281128,1.9800000190734863,30.952999114990234,2016,7,5,22,1,29.246708234151203,2.454636224632539,31.72599983215332,31.02300071716309,25.67700004577637,25.95800018310547,25.18400001525879
2016-07-05 23:00:00,11.854999542236328,5.760000228881836,7.817999839782715,2.700999975204468,3.259000062942505,1.9490000009536743,30.459999084472656,2016,7,5,23,1,29.28479154904684,2.4665429791859985,30.952999114990234,31.44499969482422,27.15399932861328,26.02799987792969,29.54599952697754
2016-07-06 00:00:00,10.381999969482422,5.090000152587892,6.4670000076293945,2.8429999351501465,3.015000104904175,1.8279999494552608,28.913000106811523,2016,7,6,0,2,29.26137487093608,2.4673262897755817,30.459999084472656,31.72599983215332,30.60099983215332,28.913000106811523,29.47500038146973
2016-07-06 01:00:00,10.717000007629396,5.425000190734863,7.498000144958496,2.309999942779541,2.8329999446868896,1.919000029563904,30.38999938964844,2016,7,6,1,2,29.30829151471456,2.478060564961008,28.913000106811523,30.952999114990234,31.02300071716309,30.459999084472656,29.263999938964844
2016-07-06 02:00:00,10.85099983215332,5.357999801635742,7.817999839782715,2.878000020980835,2.8329999446868896,1.8580000400543213,31.51499938964844,2016,7,6,2,2,29.33170819282532,2.4968621363144967,30.38999938964844,30.459999084472656,31.44499969482422,32.78200149536133,30.952999114990234
2016-07-06 06:00:00,11.854999542236328,4.48799991607666,8.208999633789062,2.0969998836517334,3.868000030517578,1.8580000400543213,30.31999969482422,2016,7,6,6,2,29.27312485376994,2.4543757870605845,31.51499938964844,28.913000106811523,31.72599983215332,31.72599983215332,31.72599983215332
2016-07-06 07:00:00,12.524999618530272,6.162000179290772,9.131999969482422,3.625,3.532999992370605,1.888000011444092,29.61599922180176,2016,7,6,7,2,29.185208161671955,2.3998782078988583,30.31999969482422,30.38999938964844,30.952999114990234,25.67700004577637,31.72599983215332
2016-07-06 08:00:00,12.72599983215332,6.36299991607666,9.345999717712402,3.375999927520752,3.7160000801086426,1.9800000190734863,30.5310001373291,2016,7,6,8,2,29.407999833424885,2.2561681328802585,29.61599922180176,31.51499938964844,30.459999084472656,27.15399932861328,25.18400001525879
2016-07-06 09:00:00,11.119000434875488,4.75600004196167,7.177999973297119,2.131999969482422,3.3499999046325684,1.9800000190734863,32.99300003051758,2016,7,6,9,2,29.51058316230774,2.362895362766273,30.5310001373291,30.31999969482422,28.913000106811523,30.60099983215332,30.5310001373291
2016-07-06 10:00:00,11.788000106811523,4.889999866485597,8.031000137329103,2.45199990272522,3.563999891281128,1.8580000400543213,30.24900054931641,2016,7,6,10,2,29.619041522343952,2.3331410600488223,32.99300003051758,29.61599922180176,30.38999938964844,31.02300071716309,27.645999908447266
2016-07-06 11:00:00,13.128000259399414,4.956999778747559,8.670999526977539,2.7720000743865967,3.990000009536743,1.919000029563904,30.24900054931641,2016,7,6,11,2,29.81833322842916,2.1608921719805667,30.24900054931641,30.5310001373291,31.51499938964844,31.44499969482422,25.465999603271484
2016-07-06 12:00:00,10.583000183105469,4.75600004196167,7.0,2.061000108718872,2.9549999237060547,1.6449999809265137,30.67099952697754,2016,7,6,12,2,30.014708201090496,2.003223684506667,30.24900054931641,32.99300003051758,30.31999969482422,31.72599983215332,25.95800018310547
2016-07-06 13:00:00,10.3149995803833,5.290999889373778,7.498000144958496,2.345000028610229,3.0460000038146973,1.7059999704360962,31.586000442504893,2016,7,6,13,2,30.249208211898807,1.8295774189800769,30.67099952697754,30.24900054931641,29.61599922180176,30.952999114990234,25.95800018310547
2016-07-06 14:00:00,9.444000244140623,5.0229997634887695,6.965000152587893,2.203000068664551,2.650000095367432,1.6449999809265137,31.9379997253418,2016,7,6,14,2,30.49545820554098,1.622762148571241,31.586000442504893,30.24900054931641,30.5310001373291,30.459999084472656,26.02799987792969
2016-07-06 15:00:00,10.449000358581545,4.2199997901916495,7.0,2.38100004196167,2.7109999656677246,1.5839999914169312,28.982999801635746,2016,7,6,15,2,30.49837485949199,1.6198545749761974,31.9379997253418,30.67099952697754,32.99300003051758,28.913000106811523,28.913000106811523
2016-07-06 16:00:00,9.845999717712402,4.0859999656677255,7.071000099182129,1.919000029563904,2.7109999656677246,1.5529999732971191,27.71699905395508,2016,7,6,16,2,30.38408319155376,1.7165617814147327,28.982999801635746,31.586000442504893,30.24900054931641,30.38999938964844,30.459999084472656
2016-07-06 17:00:00,10.984999656677246,4.75600004196167,7.639999866485598,2.630000114440918,3.2899999618530287,1.6449999809265137,30.67099952697754,2016,7,6,17,2,30.29612477620444,1.6407589500564097,27.71699905395508,31.9379997253418,30.24900054931641,31.51499938964844,32.78200149536133
2016-07-06 18:00:00,10.717000007629396,4.287000179290772,7.320000171661378,2.0969998836517334,3.3199999332427983,1.6449999809265137,24.34000015258789,2016,7,6,18,2,29.98837478955588,2.0116606269451247,30.67099952697754,28.982999801635746,30.67099952697754,30.31999969482422,31.72599983215332
2016-07-06 19:00:00,9.175999641418455,3.549999952316284,6.005000114440918,1.5640000104904177,3.1070001125335693,1.6139999628067017,29.68600082397461,2016,7,6,19,2,30.155416488647464,1.7926142256509383,24.34000015258789,27.71699905395508,31.586000442504893,29.61599922180176,25.67700004577637
2016-07-06 20:00:00,9.645000457763672,4.152999877929688,6.254000186920166,1.4570000171661377,3.4110000133514404,1.7359999418258667,30.24900054931641,2016,7,6,20,2,30.28437487284343,1.6747594139678146,29.68600082397461,30.67099952697754,31.9379997253418,30.5310001373291,27.15399932861328
2016-07-06 21:00:00,8.505999565124513,2.880000114440918,5.436999797821045,0.7459999918937683,3.532999992370605,1.8279999494552608,29.968000411987305,2016,7,6,21,2,30.257999897003177,1.6745406283477589,30.24900054931641,24.34000015258789,28.982999801635746,32.99300003051758,30.60099983215332
